listing_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,comment_score
619142,1.4689917318076453,0.5857661027896642,-0.5573231167891899,-0.4244894690894157,-0.4173343410702989,-0.5784100333274638,175.0,-0.6409746705490902,1.499775739393855,-0.6367033367019072,-0.4994372873762272,-0.0371483649206615,-0.0498711902851944,-0.6815857149556522,-0.0480692087283358,-1.1772051872492235,-1.414838714476804,-1.6223140161720135,-1.173886749847208,1.2777115755204296,-0.2589515747384525,-0.4171574169780084,-0.2583810690720926,-0.4573190947295897,-0.3409389718577242,0.1460156147530545,0.0228522443788334,-0.2564536134455853,0.4333624857547466,0.4412677577930104,0.3486936190990102,0.34974674010309,-0.3639840351554214,0.38779039958055245
646087,-0.0593024180490051,1.0033087640915848,-0.9665156156949372,-0.4244894690894157,-0.4173343410702989,-0.5784100333274638,271.0,-0.6752619564036348,-1.3190700679978329,-0.672872410161026,-0.5104100413866192,-0.0371623963010398,-0.0498816544384807,-0.7158310817627502,-0.0480817701443299,0.9215218157751712,1.0030907294371054,1.0777119953826313,-0.4004877780874205,-0.4546218447158768,-0.5926878673835151,-0.4171574169780084,-0.5921232832902124,-0.930145963448145,-0.6633878399003493,0.8012811172467517,0.746515006718745,0.7534264826903815,0.4992865338616453,0.5498500403088684,0.4176348416898582,0.3768865184733088,-1.0147443687914663,0.3125296792328042
708802,1.502220944509236,0.578558664586328,0.2610618810223047,-0.4244894690894157,-0.4173343410702989,0.0613866092095021,207.0,-0.6752619564036348,-1.1854396316903557,-0.672872410161026,-0.5104100413866192,-0.0371617311282669,-0.0498811583739689,-0.7158310817627502,-0.0480811746568096,0.0090318144602169,-0.5443841146677967,-0.8460565378500531,-0.2296205633963046,4.177695146413252,1.2845787787449618,-0.4171574169780084,1.2851766716867108,1.58174677661918,1.3628578148175032,0.5204530447494533,0.5742143490187667,0.5325152116606381,0.4333624857547466,0.4412677577930104,0.4176348416898582,0.6482843021755013,0.7790906378400665,0.41601870050106604
743211,-0.9935216401292468,-1.0341986965992465,2.716216874456789,2.12737236138679,2.1939451098704272,1.340979894283434,689.0,-0.6409746705490902,-1.2610795012983615,-0.6367033367019072,-0.4994372873762272,-0.0371483649206615,-0.0498711902851944,-0.6815857149556522,-0.0480692087283358,-1.0859561871177283,-0.7861770590591876,-0.6098042618390217,0.2290230128798484,0.3014794823485884,-0.1755175015771869,-0.4171574169780084,-0.1749455155175627,-0.3391123775499509,0.9235212321094268,0.3332343297512525,-0.0116078871611615,-0.0986598484243384,0.4333624857547466,0.4412677577930104,-0.2373067729232099,-0.1659090489310785,-0.7204875222777766,0.3858629453049149
750438,-1.0292061023934918,-0.9312688434174078,-0.9665156156949372,-0.4244894690894157,-0.4173343410702989,-0.5784100333274638,90.0,-0.6752619564036348,-1.258558172311428,-0.672872410161026,-0.5104100413866192,-0.0371483649206615,-0.0498711902851944,-0.7158310817627502,-0.0480692087283358,-0.4472131861972603,-0.0607982258850147,-0.1372997098169588,-0.0317743148065915,2.311369085937673,0.6588232300354695,-0.4171574169780084,0.7845633503595313,0.8429547942464373,-0.0415221658181439,0.4580468064167187,0.4019136913187883,0.2169276816181498,0.3674384376478449,0.4412677577930104,0.5899878981669813,0.5940047454350638,0.1113539476743853,0.3924017181047449
753446,-1.799990487302959,-1.3105669262434525,-0.5573231167891899,-0.4244894690894157,-0.4173343410702989,0.0613866092095021,55.0,2.3763064846508453,1.499775739393855,2.5461751277005478,0.4661650655382645,-0.0371483649206615,-0.0498711902851944,2.332006564068971,-0.0480692087283358,1.5602648166956394,1.4866766182198874,1.415215246826962,1.3531494253214,0.8278791404314441,-0.5926878673835151,-0.4171574169780084,-0.5921232832902124,-0.930145963448145,-0.6633878399003493,0.2396249722521549,0.4363738228587834,0.4693977056521415,0.2026283173805953,0.2241031927612976,-0.271777384218637,0.6482843021755013,-0.3639840351554214,0.38992027772212107
801680,-0.2933924905030102,-0.390808421664761,0.2610618810223047,-0.4244894690894157,-1.2877608247172077,-0.5784100333274638,161.0,-0.6409746705490902,-1.10979976208235,-0.6367033367019072,-0.4774917793554433,-0.0371613546153766,-0.0498808775827358,-0.6815857149556522,-0.0480808375884019,-1.1772051872492235,-1.366480125598526,-1.4198120653054151,-0.8411453317645087,0.1770577449835498,-0.384102684480351,-0.4171574169780084,-0.3000988458493576,-0.634629170499048,-0.4779797407758399,0.3332343297512525,0.4363738228587834,0.4062801996436422,0.0378181971133456,-0.1740318431301796,-0.9611896101271292,0.4583058535839675,-0.7827341628864417,0.42417184350225434
820073,0.7004197835585587,0.6504513774956266,0.2610618810223047,1.2767517512280548,-0.4173343410702989,0.0613866092095021,431.0,-0.6752619564036348,1.499775739393855,-0.672872410161026,-0.4884645333658353,-0.0371483649206615,-0.0498711902851944,-0.7158310817627502,-0.0480692087283358,0.0090318144602169,0.1809947185063762,0.2002035416273717,1.0114149959391685,1.478700535879338,1.952051364035087,3.743328242176629,1.95266110012295,1.58174677661918,3.555510117507353,0.6764686405812854,0.71205487517875,0.7534264826903815,0.4663245098081959,0.5498500403088684,0.2797523965081592,0.6482843021755013,-0.239490753938091,0.4156557879174681
849408,-1.6340577377739027,-1.8094776824917416,1.8978318766452944,1.2767517512280548,1.3235186262235186,1.9807765368204,359.0,-0.5724000988400008,0.5038507895551099,-0.5643651897836696,-0.4774917793554433,-0.0371533223403837,-0.0498748873697634,-0.6130949813414562,-0.048073646795704,-1.1772051872492235,-0.399308348032962,-0.1035493846725258,-0.7152431735710549,0.5120393455817307,0.07478471790661,-0.4171574169780084,0.075361145146027,0.6459435989470392,1.5415482291911249,0.395640568083987,0.4708339543987784,0.3116039406308973,0.268552365487494,0.2964913811052008,-0.0649537164460869,0.3768865184733088,-0.6073118120802035,0.4360117280356612
891661,1.0822435297868678,0.9047856936148352,0.2610618810223047,-0.4244894690894157,-0.4173343410702989,0.0613866092095021,109.0,0.2504947616690726,-0.4164342906756288,0.3036925732351817,-0.2141456831060365,-0.0371579032472156,-0.0498783036630992,0.2087938220288954,-0.0480777477946645,-1.1772051872492235,-1.366480125598526,-1.1498094641499508,-0.301564653792564,5.345345297069768,-0.5092537942222495,-0.4171574169780084,-0.5086877297356824,0.2125189692883635,-0.1780255199561885,-0.1348124577442438,0.1606927705388168,0.1538101756096504,-0.0940298991004547,0.0069386277295815,0.5555172868715573,0.2954671833626501,1.3223340467884173,0.42380153488918465
